item_id|title|category|content|link|date|photo_link
politic_20210807_13|蘇貞昌讚三倍券大成功 葉元之：早被審計部打臉|政治|行政院振興方案擬推出「五倍券」，行政院長蘇貞昌今（7）日上午表示要再造「三倍券」成功經驗。新北市議員葉元之下午在臉書發文，吐槽三倍券的效益早被審計部打臉，蘇貞昌卻完全無視。葉元之表示，蘇貞昌說行政院要發五倍券，是因為去年三倍券大成功，創造了1000多億元經濟效益。但這數據早就被監察院審計部公開打臉，而蘇貞昌竟完全無視。葉元之指出，根據審計部的報告，經濟部僅以數位三倍券每人平均消費5800元，就推估三倍券創造1352億元消費效益，這部分沒有資料可以佐證。葉元之說，蘇貞昌認為去年三倍券有2333萬人領取，就是大成功。然而，雖然大家比較支持發現金，但政府執意不這麼做，要發券給大家，多數人仍會認為不領白不領，去領不代表是支持政府這樣做。更重要的，今年的狀況和去年很不一樣，今年疫情更嚴重，生活受到衝擊的人比去年多很多，發現金取代振興券，不僅可以讓生活受困的人付日常生活開支，同時可讓不受影響的人因為得到一筆額外財，產生多消費的動機，一舉兩得。|https://www.chinatimes.com/realtimenews/20210807003892-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807003893.jpg
politic_20210807_14|2022民進黨大敗機率高嗎 媒體人答案出乎意料|政治|距離2022年縣市長選舉，僅剩1年多的時間，各陣營積極布局；但因國內本土疫情爆發及疫苗短缺問題，讓民進黨政府左支右絀。資深媒體人董智森分析認為，因為民進黨操控媒體和網路，而且民進黨太會選舉了，所以他不覺得民進黨2022的選情不樂觀。有網友7日在政論節目《新聞大白話》問到，民進黨明年地方選舉大敗的機率高嗎？董智森分析指出，因為民進黨現在操控著媒體，很多東西實際上是看不出來的，民進黨也非常操控網路，雖然我們現在很憤怒，但民進黨在選舉時非常會造勢，而在反中的部分，民進黨面對選舉時可說是駕馭自如，所以他不覺得民進黨的選情會不樂觀，因為他們實在太會選舉了，很多事情也還在甩鍋。董智森認為，現在所有的錢，都在民進黨的手中運用，它要給哪些地方去做淹水的名目，或者是在疫情上它已經大小眼很明顯，加上最近地方非常多的補助狀況，都是由他們按個人的喜好來發放。所以對民進黨來講，他們根本不太在乎，現在被你們罵一罵就算了，但是2022年地方選舉，藍軍的選情不會樂觀。|https://www.chinatimes.com/realtimenews/20210807003790-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807003813.jpg
politic_20210807_15|蔡政府5倍券不發現金 徐巧芯：他搞不清狀況|政治|國內疫情近期逐漸趨緩，政院著手研擬發放振興5倍券來提振經濟，將朝紙本、數位並行推出，且不同於3倍券，5倍券將新增面額1千元，總張數從9張增為10張，不過審計部質疑去年3倍券發放欠嚴謹，國民黨也質疑此舉與民眾期待發放現金也有所落差，讓5倍券還未發放就引起外界討論。對此，台北市議員徐巧芯直言，蘇貞昌根本搞不清楚狀況。台北市議員徐巧芯。(圖/本報資料照)民進黨立院黨團6日表示，發現金民眾可能存起來，對經濟沒有加乘效果，日本發了現金，結果儲蓄率大增，只有六到七成用於消費。行政院長蘇貞昌今天出席汐止活動則表示，去年3倍券大成功，創造1000多億元經濟效益，今年疫情再爆發，最受衝擊的就是內需、餐飲、零售、百貨，只要定案一定會向各界報告，也會跟黨團先溝通。徐巧芯7日上TVBS政論節目「新聞大白話」，談及5倍券，她表示，其實消費券使用期限有半年的時間，若除以5，一個月8百多元，哪個人一個月花不到8百多元的？光是吃飯錢就超過了，難道蘇貞昌是覺得台灣民眾的消費力很低落嗎？而且若真有這種人，代表這些人過得非常不好，就算真的存起來，對他(她)們也是幫助。徐巧芯強調，這代表蘇貞昌根本沒有搞清楚台灣的社會結構，中產階級每個月消費的錢本來就會超過這幾千元的振興券，尤其是在這半年期間，中產階級勢必會拿去花掉，就算不是中產階級，中低收入族群經濟不是那麼好的，發現金也是給這些人的救命錢，蘇貞昌還管這些人會不會去存起來？為甚麼要跟這些人計較？是把人民當賊去防？徐坦言，這是最糟糕的地方。|https://www.chinatimes.com/realtimenews/20210807003766-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807003768.jpg
politic_20210807_16|為何要用1千元去換5倍券 綠委竟回一句旁人笑翻|政治|隨著疫情趨緩，行政院將比照去年3倍券模式發行5倍券，採1000元換5000元的「振興5倍券」方案，但不少民眾認為直接發現金的方式比較有感。被問到為何要花1千塊來換券？民進黨團副幹事長林俊憲表示，政府會決定拿錢來換券，一定是有它的原因，「只是我還沒有想到」。此話一出口，旁人不禁笑成一團。林俊憲6日在政論節目《新聞面對面》中表示，振興券發放大概有兩種方式︰你可以挑數位券，就不用去排隊；也可以挑實體券，可以自己選擇。現在有不同的意見，就是為什麼要花1千塊來換券？會這樣決定拿錢來換一定是有它的原因，他坦言：「只是我還沒有想到」。林俊憲此話一出，讓大家笑成一團。為什麼要花1千塊來換券？資深媒體人尚毅夫對此表示，原因就是，你花了1千塊，你會把它花出去。林俊憲指出，這怍法當然對經濟的刺激當然有，但卻沒有考量到一般人的觀感以及政治的那種效應，如果是用純經濟學來算，而後在實際政策上去推動，這樣是不行的。林俊憲接著表示，我們要製造市場的經濟動力，但是那些店家當然要先活。假設後來又發放900億，12月3日就要完成，至少有增加900億，當然不會全部花光，但至少會增加一定的零售消費動能，這是必要的，也就是所謂的救急，這和紓困是不一樣的原理；紓困有一個特色，世界各國的執政黨幾乎都是普發，而在野黨會反對。|https://www.chinatimes.com/realtimenews/20210807003730-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807003756.jpg
politic_20210807_17|大雨狂炸釀災政府卻2266 施正鋒曝綠營3大咖窘樣|政治|今(7日)全台受熱帶性低氣壓及西南氣流影響，多個縣市都下起豪雨，連日關注東奧選手表現而招致在野黨批評的總統蔡英文，也在臉書貼出一張停班課地區照片，提醒大家做好防災準備，引起各界熱議。東華大學教授施正鋒分析了民進黨政府最近的表現後直言，這個政府2266的，衛福部長陳時中看起來皮皮的，行政院長蘇貞昌看起來很生氣，而蔡英文則是不知道要怎麼撒嬌。施正鋒7日在政論節目《新聞大白話》中表示，執政要考慮兩件事，一個未來願景，還有就是現在日常的食衣住行要處理好，雖然有預算在這邊，但因為全面執政了，不想要的法案大概不會過，立委們也都沒事做，平常就是總統帶個部會首長出去，寫個支票簿綁樁，但平常那些東西要去巡視，以前也是要去巡田水，知道一下哪邊發生事情。施正鋒認為，蔡英文沒吃過苦，對這些事情沒有感覺，他還直言，不要說辯論，蔡英文就連平常在念稿的時候都非常難過，怕得要死，且他幾本上不會去碰這些事情，而現在立委更扯，只會綁樁，其他什麼都不會。同時，今天蘇貞昌與縣市首長們召開視訊會議時，對設備問題感到十分不滿，施正鋒則指出，震怒只是在轉移焦點，但他覺得很荒謬的是，民進黨每個禮拜不是都會開中常會？又不是沒有視訊過？難道他上台到現在都沒視訊過？「我也覺得很奇怪，那些東西應該是先去測試，我要去演講，事先就測試了兩次，整個行政院都像死人一樣，沒人去處理，家裡沒大人？」對於陳時中被問許多問題，他都推說不知道、忘記了，施正鋒直言，這個政府就是2266，很皮的樣子，「陳時中就皮皮的，院長很生氣的樣子，總統現在不知道怎麼撒嬌」。|https://www.chinatimes.com/realtimenews/20210807003735-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807004103.jpg
politic_20210807_18|趙少康質疑怎麼催不到疫苗？陳時中回應了|政治|陳時中今（7）日記者會。（取自中時新聞網直播）對於趙少康質疑，其他國家都催得到疫苗，「我們怎麼催不到貨？」催才有疫苗，不催是沒有疫苗的！衛福部長陳時中今（７）日回應，我們幾乎每一天都會跟不同原廠做各種談判，希望能夠照時序進來，有時候也會追到一點點，沒有600萬這麼大的數目。趙少康6日在TVBS《少康戰情室》指出，韓國政府開記者會表示，經與莫德納積極爭取，莫德納同意8月將到貨1千萬劑疫苗；日本首相也於7月23日與輝瑞首席執行長在日本東京迎賓館吃早餐，也要求BNT疫苗，原本預計在7月到9月提供7000萬劑，後來加碼到7600萬劑。趙少康質疑，「他們都催得到貨，我們怎麼催不到貨？」現在不夠，總得催貨吧？日本首相、韓國總理都出面，以色列也是總理去催貨，美國總統也找輝瑞執行長開記者會，蔡英文除了每天去刷奧運選手、發臉書，「妳也可以關心關心疫苗」，那個（關心奧運）很重要，這也很重要。「我若是陳時中，就派副指揮官，直接殺到BNT或莫德納原廠去要求，每天纏他」，現在貨不夠，只有靠這個，催才有疫苗，不催是沒有疫苗的！對此，衛福部長陳時中今（7）日在疫情記者會中回應，日本可能是原來有一個排程，現在去追。「我們有時候也會追到一點點」，沒有600萬這麼大的數目，因為他們原來排程是甚麼時候，我們不清楚，這時候每個國家都盡力在爭取在排程內準時供貨，甚至也不排除希望能夠更早。現在更早的機會幾乎是沒有，相信日本的情況是原來有排進來，遲延之後在爭取往前排，這可能性相對更高，「不過我沒辦法完全回答這個問題」，我們幾乎每一天都會跟不同原廠做各種談判，希望能夠照時序進來。|https://www.chinatimes.com/realtimenews/20210807003587-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807003589.jpg
politic_20210807_19|2022盧秀燕最強對手是她嗎 知情人曝綠營內幕|政治|"國內疫情逐漸降溫，也讓三級警戒期間，各縣市首長防疫表現是否能獲2022連任備受討論，台中市長盧秀燕防疫措施在幾份民調中，支持度雖不是最高，但好感度也不俗，讓民進黨2022選情不容樂觀，據媒體報導，有知情人士表示，若現在呼聲最高的立法院副院長蔡其昌不選，那2020曾拿下全國最高票的民進黨立委何欣純就有機會出戰，對上盧秀燕。民進黨立委何欣純。（圖片摘自何欣純臉書）據《遠見雜誌》日前公布一份「縣市長施政滿意度調查」結果顯示，台中市8大施政面向淨滿意度持續提升，「經濟與就業」指標淨滿意度進步幅度最大，高達53.7％。此外，該民調顯示，侯友宜滿意度全台第一，贏得81.5％市民按讚。且盧秀燕是唯一滿意度、施政分數都上升的六都首長。滿意度上升5.8個百分點，施政分數上升3.3分，不滿意度則下降6.3個百分點。據《信傳媒》6日報導引述綠營中部知情人士看法指出，2022民進黨選戰不容樂觀，盧秀燕和彰化縣長王惠美、雲林縣長張麗善，在疫情期間皆有一定的表現，民進黨佔不到一點便宜。而台中政壇近期傳出，蔡其昌並非一定會選市長，也讓地方上的同黨立委何欣純、張廖萬堅都被點名。其中，何欣純曾在2020年立委選舉拿下全國最高票，若推她對決盧秀燕，有機會一搏。但該知情人士也指出，明年選舉台中有一個觀察指標，那就是立委陳柏惟10月下旬的罷免案投票，值得觀察。針對朱立倫提及盧秀燕是2024年參選的強棒之一，對此，盧秀燕昨日也回應：謝謝他的抬愛，她完全沒有這樣的想法，專心市政，謝謝大家。"|https://www.chinatimes.com/realtimenews/20210807003505-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807003511.jpg
politic_20210807_20|朱立倫PO文天坑再現 邱俊憲：夠了！雨水還在下|政治|表態回鍋參選的前國民黨主席朱立倫7日PO文「高雄大雨，天坑再現」、「還韓國瑜公道者，必陳其邁」，民進黨高雄巿議員邱俊憲臉書回敬，雨還在下，國民黨政治的口水就等不及的要噴了，為了自己黨主席的選舉，也不需如此冷血。邱俊憲臉書提到，高雄山區正面對極大災害防救壓力時，巿長陳其邁直接前進至山區勘災、市府動員全力防災救災之際，朱立倫此舉，只是惡狠狠的顯示出其充滿政治算計，是在為其黨主席選舉而做的無謂口水罷了。邱說，朱臉書用非坑洞照片，要來達到國民黨政治鬥爭目的，事實是，照片塌陷的路段，是在中崙國中後方，屬於鳳山溪護岸水防道路，因連日豪雨下，導致護岸基礎掏空、伸縮縫加大、後方背填土流失，而出現塌陷情形。另外，水利局也早已公開說明，受損道路主要供防汛搶險使用，塌陷的狀況跟一般市區道路因下方管道損壞掏空或因其他因素而產生坑洞的狀況迥然不同。邱俊憲表示，國民黨，一向都是如此，只會講為了達到他們政治目的的話，夠了，雨水還在下，政治口水，不必了，真的夠了。|https://www.chinatimes.com/realtimenews/20210807003493-260407|2021-08-07|https://images.chinatimes.com/newsphoto/2021-08-07/330/20210807003494.jpg
technologynews_20210803_1|手機通路歡慶第90間門市在七堵開張 三星S21最高現折8千|科技|今年即使受到疫情干擾，卻不影響傑昇通信的展店計畫與新布局，日前傑昇通信在台第90間門市正式成立於七堵，即日起歡慶七堵明德店開幕，傑昇通信全門市推出限定優惠，包含蘋果iPhone、三星S21、華碩、OPPO及POCO等品牌新機，最高現折8千。傑昇通信下半年將繼續往南拓點，以破全台百間通訊門市為目標邁進。北台灣連鎖通訊門市─傑昇通信表示，疫情下持續展店的主因除了通訊產業強大的疫情抗性外，更關鍵的是傑昇通信以 高度標準化及可快速複製擴大的營運方針經營，才能站穩高店數規模經濟，並提供具有價格競爭力的產品。傑昇通信歡慶第90間門市開幕，全台門市祭出多款知名品牌新機折扣，首推蘋果iPhone 12 mini（64GB），原廠定價23900元，現在價格只要19390元，現省4510元。傑昇通信推薦機型。（傑昇通信提供／黃慧雯台北傳真）傑昇通信下半年力拼開設百間直營店，加上第三季有多款新機蓄勢待發，包含即將推出新機的三星，年初發表的Galaxy S21系列也在慶開幕的優惠之列，不管是外型或是功能上都有令人眼睛為之一亮的提升，8GB/256GB容量原廠定價27900元，開幕期間至傑昇通信門市購機用19890元即可入手，現省8010元，還有原廠登錄禮ITFIT筋膜槍及矽膠薄型背蓋（附S Pen）。再來是同為台灣之光的華碩，鎖定喜歡小尺寸手機同時也想要旗艦效能的消費者，新機Zenfone 8採用5.9吋AMOLED螢幕，支援最高 120Hz螢幕更新率，提供低亮度DC調光功能，在低亮度下也能減少螢幕閃爍，搶搭父親節商機，再推出新一波促銷活動，8月底前到傑昇通信門市購買Zenfone 8 5G（8GB/256GB），現折3800元，只要18190元，登錄再送飛利浦君爵柔膚電鬍刀。有著充電5分鍾通話兩小時的OPPO Reno 5誠意十足，採用6.43吋螢幕，解析度為Full HD+，且對應90Hz螢幕更新率，擁有4300mAh的電池容量，就算高調榨乾電量的使用Youtube、玩手遊、視訊通話，支援65W有線快充，都不用擔心斷電閃退，傑昇通信歡慶新門市開幕活動期間，購機現折4100元，只要10890元。|https://www.chinatimes.com/realtimenews/20210803003281-260412|2021-08-03|https://images.chinatimes.com/newsphoto/2021-08-03/330/20210803003283.jpg
technologynews_20210803_2|Logitech推出Scribe AI白板攝影鏡頭 視訊會議互動更順暢|科技|"新冠肺炎疫情帶動全球快速進入遠距互動時代，企業轉換遠距工作、學校改採線上教學情況都在短時間內被迫上限，讓遠距溝通模式的實際果效面臨考驗。因預見混合式工作與教學（Hybrid office and classroom）成為未來趨勢之一，羅技（Logitech）今（3）日宣布推出AI人工智慧白板攝影鏡頭Logitech Scribe。Logitech Scribe Overview: Simple-to-Use Whiteboard Camera for Meeting Rooms and Video Classrooms訂閱影音：中時新聞網Logitech Scribe 為一款白板專用的攝影鏡頭，適用於寬1.8公尺、高1.2公尺的各種白板表面。為虛擬會議參與者提供如臨現場清晰、即時的視覺畫面。能與Microsoft Teams和Zoom等視訊會議系統相容，將白板內容清晰地直播到視訊會議中，此外，還能透過AI自動偵測達到最佳視覺效果。從會議室到教室，從腦力激盪、團體教學、再到互動討論，透過簡單操作介面，Scribe皆可為使用者提供如同親臨現場的參與體驗，有效傳遞溝通想法並且發揮協作創造力。Logitech推出Scribe AI白板攝影鏡頭 ，為使用者與與會者打造親臨現場的互動感，進而揮發創造力。（羅技提供／黃慧雯台北傳真）Logitech全球視訊協作總經理兼副總裁 Scott Wharton 表示：「我們發現，如何將人們熟悉運作的方式 ，如拿起筆在白板上教學、繪圖、腦力激盪、演算或者是使用便利貼( Post-its) 等，轉換到虛擬會議的問題仍未解決； Logitech Scribe AI白板鏡頭的設計，便是理想的解決方案。透過主流雲端服務如Teams和Zoom，Scribe能夠整合白板上的非數位內容在遠距會議與教學環境，簡單直覺地操作方式讓每位參與者皆能真實清晰地看白板畫面，共同參與協作內容。」Logitech Scribe AI白板鏡頭具備幾項特點：一、人工智慧偵測 確保無障礙視野Scribe內建的AI人工智慧可自動移除白板前的演講者，讓所有參與者皆可毫無障礙地看到白板；AI更會自動增強標記的顏色，使內容更易於閱讀， 甚至能偵測到其他會議中常用的工具，如便利貼等。無論是使用家中電腦或者會議室內的大型顯示螢幕，Scribe都能確保不同位置的遠端參與者擁有最佳的視野。二、無縫連接 一指搞定Logitech Scribe操作直覺簡單，講者只需按下隨附的無線分享按鈕或點擊會議室觸控控制器Logitech TAP（如 Logitech TAP），即可開始分享白板內容至視訊會議中；並且與 Microsoft Teams Rooms 、 Zoom Rooms 無縫連接，提升會議順暢度與效率。無線按鈕目前適用於 Zoom Rooms，後續將支援 Teams Rooms。此外， Scribe 與大部分視訊會議應用程序相容，能做為USB攝影鏡頭，靈活應用於不同場域，如會議室、教室甚至居家辦公環境。三、簡約設計 配件齊全簡潔、壁掛式設計加上周全的電纜管理，讓Scribe能無縫地融入現代辦公室或教室。同時提供使用者快速安裝與立即運作之配件，包括無線分享按鈕、壁掛組件、電源和適用於大規模部署的纜線等。Logitech Scribe 壁掛式加上周全的電纜管理，同時配件齊全。（羅技提供／黃慧雯台北傳真）過去一年全球企業面臨立即性遠端運作轉換的衝擊，Logitech也積極因應調整產品設計研發。Scribe的推出，進一步拓展遠端視訊會議協作方案，讓人們能更輕鬆自然、持續展現創意地與數位世界互動。"|https://www.chinatimes.com/realtimenews/20210803002798-260412|2021-08-03|https://images.chinatimes.com/newsphoto/2021-08-03/330/20210803002800.png
technologynews_20210803_3|團購網門市換裝麟洋配奪金賽末點 變身打卡熱點|科技|力挺台灣價值的團購企業家486先生，在8月2日迅速將台北展示中心大變身，門面掛上最夯東京奧運羽球男雙「麟洋配」奪金「賽末點」，吸引眾多網友前來朝聖。同仁更化身「486聖筊組」模仿王齊麟、李洋著名的「聖筊」姿勢，引起極大共鳴。貼文發出不到24小時，已有近萬名網友按讚、上百則留言直呼「超狂」、「這效率誇張的快啊」、「真的超In的啦」，還有多位網友私訊表示已特地經過拍照打卡。此次東京奧運，台灣選手李洋、王齊麟在羽球男雙項目抱回金牌，最具戲劇張力的致勝關鍵是透過鷹眼系統判斷為「IN」的界內球，國人皆為這個賽末點的經典畫面而熱血沸騰。486先生立即將台北展示中心門前掛上「賽末點」布條，並貼文向東奧國手致敬！有鑒於台北門市已掛上超經典奪金賽末點布條，眾多網友在臉書許願，希望台中、高雄展示中心也掛上布條以便前往拍照打卡，486先生從善如流，回應表示近日內就會將台中、高雄展示中心的「賽末點」布條完成，歡迎國人前往打卡留念。|https://www.chinatimes.com/realtimenews/20210803002123-260412|2021-08-03|https://images.chinatimes.com/newsphoto/2021-08-03/330/20210803002124.jpg
